frame tid label truncated occluded alpha l t r b w3d h3d l3d x3d y3d z3d ry rx rz truncr occupr orig_label moving model color
224 36 DontCare 0 2 -1.458331 490 181 519 204 1.987322 2.000083 4.945336 -10.517 1.487136 65.5997 -1.617299 -0.0009386839 0.03024526 0 0.4272864 Van 0 Firetruck_small_eu White
224 130 DontCare 0 2 -1.22764 323 183 380 216 1.513952 1.5 3.417107 -13.16055 1.336854 35.52171 -1.582453 -0.001992128 0.03019419 0 0.2865497 Car 0 SUV Grey
225 12 Car 0 1 -1.580367 572 188 616 227 1.760446 1.602497 3.840377 -1.263459 1.68791 32.56333 -1.619147 -0.0008448382 0.03078274 0 0.770979 Car 1 Hybrid Silver
225 16 Car 1 0 -1.046116 0 185 371 374 1.683922 1.579228 3.952212 -3.2368 1.563177 5.068551 -1.614439 -0.0009898116 0.03077842 0.3357682 0.8866071 Car 1 Hybrid Silver
225 21 Car 0 1 -1.280018 310 195 458 289 1.504017 1.390063 3.400632 -4.032778 1.556683 12.76777 -1.585958 -0.001866168 0.03073775 0 0.5357246 Car 1 Hatchback Silver
225 24 Car 0 1 -1.186656 249 186 357 242 1.537844 1.44926 3.58668 -8.888372 1.425573 20.49994 -1.595772 -0.001564309 0.03075458 0 0.4366733 Car 0 SUV Silver
225 25 DontCare 0 1 -1.349453 362 156 451 228 1.913213 2.57822 6.525371 -8.388097 1.460457 28.86941 -1.632221 -0.0004421929 0.03079115 0 0.4923533 Van 0 Firetruck_small_eu Black
225 26 DontCare 0 2 -1.158176 215 182 311 226 1.8 1.44926 3.730441 -13.02732 1.31267 26.60079 -1.613577 -0.001016321 0.03077755 0 0.08570076 Car 0 Hatchback Brown
225 27 DontCare 0 2 -1.373032 416 186 465 218 1.639323 1.483087 3.815009 -9.028323 1.45843 36.43236 -1.615949 -0.0009433107 0.03077988 0 0.2627551 Car 0 Hatchback Black
225 29 DontCare 0 1 -1.420864 463 185 497 209 1.690063 1.60148 3.933402 -9.800655 1.467501 50.49429 -1.612575 -0.0010472 0.03077652 0 0.7071078 Car 0 Hybrid Black
225 33 DontCare 0 2 -1.439758 481 186 506 206 1.512473 1.5 3.239956 -10.10742 1.474305 57.45226 -1.613903 -0.001006291 0.03077788 0 0.256 Car 0 Hatchback Black
225 34 DontCare 0 2 -1.491578 505 187 524 202 1.52093 1.432347 3.544397 -10.77688 1.490537 73.22957 -1.637695 -0.0002735853 0.03079311 0 0.2175439 Car 0 Hatchback White
225 36 DontCare 0 2 -1.456351 489 181 519 204 1.987322 2.000083 4.945336 -10.4362 1.481284 64.77489 -1.616093 -0.0009388804 0.03078001 0 0.4304348 Van 0 Firetruck_small_eu White
225 130 DontCare 0 2 -1.219867 317 183 375 216 1.513952 1.5 3.417107 -13.11596 1.328836 34.7001 -1.581248 -0.002010955 0.03072861 0 0.3197492 Car 0 SUV Grey
226 12 Car 0 1 -1.579981 572 189 615 227 1.760446 1.602497 3.840377 -1.28349 1.695186 32.85381 -1.619028 -0.001071098 0.03048701 0 0.7882497 Car 1 Hybrid Silver
226 16 Car 1 1 -0.9948406 0 185 351 374 1.683922 1.579228 3.952212 -3.234572 1.563913 4.53212 -1.614702 -0.001203023 0.03048209 0.4539186 0.8530427 Car 1 Hybrid Silver
226 21 Car 0 1 -1.26708 295 196 452 294 1.504017 1.390063 3.400632 -4.016667 1.559659 12.22031 -1.584644 -0.002118849 0.03043217 0 0.5738334 Car 1 Hatchback Silver
226 24 Car 0 1 -1.172662 234 186 348 245 1.537844 1.44926 3.58668 -8.865875 1.431301 19.74065 -1.594782 -0.001810121 0.03045208 0 0.5209634 Car 0 SUV Silver
226 25 DontCare 0 1 -1.342243 355 155 447 230 1.913213 2.57822 6.525371 -8.357308 1.468025 28.10961 -1.631232 -0.0006988636 0.03049781 0 0.5001449 Van 0 Firetruck_small_eu Black
226 26 DontCare 0 2 -1.14659 203 183 304 227 1.8 1.44926 3.730441 -12.99882 1.321129 25.84562 -1.612588 -0.00126748 0.03047948 0 0.1487399 Car 0 Hatchback Brown
226 27 DontCare 0 2 -1.368088 412 186 463 218 1.639323 1.483087 3.815009 -8.990052 1.467996 35.67319 -1.614959 -0.001195175 0.0304824 0 0.2702206 Car 0 Hatchback Black
226 29 DontCare 0 1 -1.418034 461 185 496 209 1.690063 1.60148 3.933402 -9.748468 1.480655 49.73587 -1.611585 -0.001298059 0.03047819 0 0.7107143 Car 0 Hybrid Black
226 33 DontCare 0 2 -1.437498 479 186 505 206 1.512473 1.5 3.239956 -10.04835 1.489211 56.69414 -1.612914 -0.001257547 0.03047989 0 0.2557692 Car 0 Hatchback Black
226 34 DontCare 0 2 -1.490092 504 187 523 202 1.52093 1.432347 3.544397 -10.70219 1.509407 72.4721 -1.636706 -0.0005318597 0.03050118 0 0.2175439 Car 0 Hatchback White
226 36 DontCare 0 2 -1.454512 488 181 519 204 1.987322 2.000083 4.945336 -10.36988 1.498035 64.01709 -1.615103 -0.001190788 0.03048257 0 0.4263675 Van 0 Firetruck_small_eu White
226 40 DontCare 0 2 -1.571551 557 189 569 199 1.613953 1.296616 4.393445 -7.995083 1.661378 99.89101 -1.651419 -8.291285e-05 0.0305057 0 0.15 Car 0 Sedan4Door Black
226 130 DontCare 0 2 -1.212477 310 183 371 217 1.513952 1.5 3.417107 -13.07944 1.339251 33.94501 -1.580258 -0.002252347 0.03042258 0 0.3341369 Car 0 SUV Grey
227 12 Car 0 1 -1.579584 572 189 615 227 1.760446 1.602497 3.840377 -1.304358 1.708083 33.14417 -1.618918 -0.001447838 0.0316782 0 0.7796818 Car 1 Hybrid Silver
227 16 DontCare 2 1 -0.9348259 0 185 327 374 1.683922 1.579228 3.952212 -3.232152 1.560614 3.995707 -1.614974 -0.001572809 0.03167223 0.6709962 0.7971134 Car 1 Hybrid Silver
227 21 Car 0 1 -1.253169 278 196 446 300 1.504017 1.390063 3.400632 -4.0005 1.559152 11.67285 -1.583342 -0.002574046 0.03160664 0 0.6006754 Car 1 Hatchback Silver
227 22 DontCare 1 2 -0.981576 0 186 230 295 1.622408 1.432345 4.077164 -8.11774 1.428762 11.55261 -1.594095 -0.00223391 0.03163249 0.0403345 0.001794974 Car 0 Hatchback Blue
227 24 Car 0 1 -1.157617 218 186 339 247 1.537844 1.44926 3.58668 -8.838179 1.428065 18.97758 -1.593464 -0.002253894 0.03163108 0 0.5701125 Car 0 SUV Silver
227 25 DontCare 0 1 -1.334606 348 154 444 231 1.913213 2.57822 6.525371 -8.318603 1.469332 27.34584 -1.629912 -0.001099378 0.03169219 0 0.5123106 Van 0 Firetruck_small_eu Black
227 26 DontCare 0 2 -1.134353 191 182 296 228 1.8 1.44926 3.730441 -12.96292 1.315946 25.08804 -1.611269 -0.00169019 0.03166619 0 0.210766 Car 0 Hatchback Brown
227 27 DontCare 0 2 -1.362906 408 186 461 219 1.639323 1.483087 3.815009 -8.941355 1.472134 34.91024 -1.61364 -0.001615071 0.03167011 0 0.2761578 Car 0 Hatchback Black
227 29 Car 0 1 -1.415101 460 185 495 210 1.690063 1.60148 3.933402 -9.681213 1.490544 48.97391 -1.610266 -0.00172196 0.03166447 0 0.7108571 Car 0 Hybrid Black
227 33 DontCare 0 2 -1.435163 478 187 505 207 1.512473 1.5 3.239956 -9.971916 1.502033 55.93256 -1.611594 -0.001679872 0.03166674 0 0.2592593 Car 0 Hatchback Black
227 34 DontCare 0 2 -1.488566 504 188 523 203 1.52093 1.432347 3.544397 -10.60494 1.528911 71.71136 -1.635385 -0.0009258298 0.03169774 0 0.2105263 Car 0 Hatchback White
227 36 DontCare 0 2 -1.45262 487 181 518 205 1.987322 2.000083 4.945336 -10.28378 1.513937 63.25593 -1.613784 -0.001610513 0.03167034 0 0.4233871 Van 0 Firetruck_small_eu White
227 40 DontCare 0 2 -1.570953 557 189 570 199 1.613953 1.296616 4.393445 -7.861809 1.696983 99.12659 -1.650098 -0.0004592371 0.03170792 0 0.1 Car 0 Sedan4Door Black
227 41 DontCare 0 2 -1.509941 524 188 538 198 1.600821 1.3926 3.422673 -12.39599 1.556352 99.99169 -1.633282 -0.0009925348 0.03169572 0 0.3285714 Car 0 Hatchback Blue
227 130 DontCare 0 2 -1.204739 304 183 367 218 1.513952 1.5 3.417107 -13.03287 1.337797 33.18753 -1.57894 -0.002713196 0.03159501 0 0.3482993 Car 0 SUV Grey
228 12 Car 0 1 -1.577845 572 189 615 226 1.760446 1.602497 3.840377 -1.323801 1.717941 33.41374 -1.617442 -0.001781661 0.03192064 0 0.7906977 Car 1 Hybrid Silver
228 16 DontCare 2 1 -0.8601723 0 185 297 374 1.683922 1.579228 3.952212 -3.226583 1.559433 3.440118 -1.613551 -0.001905898 0.03191347 0.7738762 0.7034543 Car 1 Hybrid Silver
228 21 Car 0 1 -1.238132 260 197 440 307 1.504017 1.390063 3.400632 -3.984345 1.560446 11.1254 -1.582032 -0.002911002 0.03183755 0 0.6011616 Car 1 Hatchback Silver
228 22 DontCare 1 2 -0.9449043 0 186 205 306 1.622408 1.432345 4.077164 -8.100918 1.428099 10.70227 -1.592829 -0.002566987 0.03186712 0.171357 0.0599187 Car 0 Hatchback Blue
228 23 DontCare 1 2 -0.8971343 0 182 113 253 1.495559 1.390063 4.04334 -12.96849 1.288827 15.4697 -1.594806 -0.002503958 0.03187214 0.4059689 0.02280942 Car 0 Hatchback Black
228 24 Car 0 1 -1.139738 198 186 328 250 1.537844 1.44926 3.58668 -8.811949 1.429751 18.12814 -1.592197 -0.002587117 0.0318655 0 0.5596154 Car 0 SUV Silver
228 25 DontCare 0 1 -1.325696 339 153 440 233 1.913213 2.57822 6.525371 -8.28178 1.473969 26.49571 -1.628645 -0.001423839 0.03193859 0 0.5170792 Van 0 Firetruck_small_eu Black
228 26 DontCare 0 2 -1.120081 176 182 286 230 1.8 1.44926 3.730441 -12.92892 1.318765 24.24386 -1.610002 -0.002019188 0.0319065 0 0.1835227 Car 0 Hatchback Brown
228 27 DontCare 0 2 -1.35693 404 186 458 220 1.639323 1.483087 3.815009 -8.894951 1.47919 34.0609 -1.612373 -0.001943498 0.0319112 0 0.2881264 Car 0 Hatchback Black
228 29 Car 0 1 -1.411766 458 185 494 210 1.690063 1.60148 3.933402 -9.616995 1.502191 48.12548 -1.608999 -0.002051198 0.03190446 0 0.7211111 Car 0 Hybrid Black
228 33 DontCare 0 2 -1.432522 477 187 504 207 1.512473 1.5 3.239956 -9.898886 1.51597 55.0845 -1.610328 -0.002008792 0.03190716 0 0.287037 Car 0 Hatchback Black
228 34 DontCare 0 2 -1.486853 504 188 523 203 1.52093 1.432347 3.544397 -10.51192 1.548045 70.86407 -1.634119 -0.001248938 0.03194591 0 0.2350877 Car 0 Hatchback White
228 36 DontCare 0 2 -1.450487 487 181 518 205 1.987322 2.000083 4.945336 -10.20148 1.530282 62.40825 -1.612517 -0.001938905 0.03191148 0 0.4314516 Van 0 Firetruck_small_eu White
228 40 DontCare 0 2 -1.570295 558 190 571 200 1.613953 1.296616 4.393445 -7.734097 1.726018 98.27574 -1.648831 -0.0007786593 0.03196083 0 0.1076923 Car 0 Sedan4Door Black
228 41 DontCare 0 2 -1.508914 524 188 538 198 1.600821 1.3926 3.422673 -12.26715 1.584651 99.14664 -1.632015 -0.001316163 0.03194322 0 0.3214286 Car 0 Hatchback Blue
228 130 DontCare 0 2 -1.195802 296 183 361 219 1.513952 1.5 3.417107 -12.98861 1.343341 32.34341 -1.577674 -0.00304979 0.03182456 0 0.3666667 Car 0 SUV Grey
229 12 Car 0 1 -1.576688 572 189 615 226 1.760446 1.602497 3.840377 -1.320162 1.720516 33.60024 -1.615958 -0.001886817 0.03154819 0 0.7812696 Car 1 Hybrid Silver
229 16 DontCare 2 0 -0.7716546 0 185 261 197 1.683922 1.579228 3.952212 -3.221076 1.55909 2.884525 -1.612119 -0.002007956 0.03154072 1 1 Car 1 Hybrid Silver
229 21 Car 0 1 -1.221824 239 197 433 314 1.504017 1.390063 3.400632 -3.968167 1.561063 10.57796 -1.580713 -0.002997687 0.03146211 0 0.5976738 Car 1 Hatchback Silver
229 22 DontCare 1 2 -0.9078612 0 187 178 311 1.622408 1.432345 4.077164 -8.085503 1.429443 9.923537 -1.59155 -0.00265646 0.03149275 0.3623538 0.225444 Car 0 Hatchback Blue
229 23 DontCare 2 2 -0.8705654 0 182 89 253 1.495559 1.390063 4.04334 -12.98269 1.291328 14.71544 -1.593487 -0.002595436 0.03149784 0.6099709 0.01171071 Car 1 Hatchback Black
229 24 Car 0 1 -1.122125 179 186 317 254 1.537844 1.44926 3.58668 -8.787041 1.431965 17.35031 -1.590918 -0.002676353 0.03149106 0 0.5360188 Car 0 SUV Silver
229 25 DontCare 0 1 -1.317076 330 152 436 234 1.913213 2.57822 6.525371 -8.246161 1.476663 25.7172 -1.627366 -0.001526661 0.03156766 0 0.5294524 Van 0 Firetruck_small_eu Black
229 26 DontCare 0 2 -1.106305 161 182 277 231 1.8 1.44926 3.730441 -12.89624 1.323025 23.4713 -1.608723 -0.002115078 0.03153372 0 0.1490148 Car 0 Hatchback Brown
229 27 DontCare 0 2 -1.351218 399 186 455 221 1.639323 1.483087 3.815009 -8.84966 1.482728 33.28316 -1.611095 -0.00204027 0.03153864 0 0.2984694 Car 0 Hatchback Black
229 29 Car 0 1 -1.408619 456 185 493 211 1.690063 1.60148 3.933402 -9.553719 1.507144 47.34866 -1.60772 -0.002146714 0.03153158 0 0.7016632 Car 0 Hybrid Black
229 33 DontCare 0 2 -1.430042 476 187 503 208 1.512473 1.5 3.239956 -9.82671 1.521594 54.30802 -1.609049 -0.002104802 0.03153441 0 0.2821869 Car 0 Hatchback Black
229 34 DontCare 0 2 -1.485258 503 188 523 203 1.52093 1.432347 3.544397 -10.41957 1.555181 70.08837 -1.63284 -0.001353788 0.03157555 0 0.2533333 Car 0 Hatchback White
229 36 DontCare 0 2 -1.448492 486 181 518 206 1.987322 2.000083 4.945336 -10.11993 1.536615 61.63216 -1.611238 -0.002035731 0.03153894 0 0.41 Van 0 Firetruck_small_eu White
229 40 DontCare 0 2 -1.569691 558 190 571 200 1.613953 1.296616 4.393445 -7.60664 1.734334 97.49646 -1.647553 -0.0008889457 0.03159205 0 0.06923077 Car 0 Sedan4Door Black
229 41 DontCare 0 2 -1.507963 525 188 539 199 1.600821 1.3926 3.422673 -12.13863 1.594744 98.37315 -1.630736 -0.001420233 0.03157264 0 0.3051948 Car 0 Hatchback Blue
229 130 DontCare 0 2 -1.187257 289 183 356 220 1.513952 1.5 3.417107 -12.94556 1.348281 31.57092 -1.576394 -0.003133579 0.03144887 0 0.3783784 Car 0 SUV Grey
230 12 Car 0 1 -1.581304 573 189 615 226 1.760446 1.602497 3.840377 -1.292426 1.716642 33.83007 -1.619489 -0.001613289 0.03150974 0 0.7799228 Car 1 Hybrid Silver
230 16 DontCare 2 2 -0.6667171 0 187 214 374 1.683922 1.579228 3.952212 -3.215496 1.557161 2.328905 -1.61068 -0.001890865 0.0314943 0.9677372 0.3537158 Car 1 Hybrid Silver
230 21 Car 0 1 -1.204078 215 198 425 322 1.504017 1.390063 3.400632 -3.951883 1.558261 10.03053 -1.579388 -0.002875608 0.03141972 0 0.5975806 Car 1 Hatchback Silver
230 22 DontCare 1 2 -0.8667421 0 186 149 311 1.622408 1.432345 4.077164 -8.066984 1.426232 9.141335 -1.589789 -0.00254856 0.03144793 0.5652822 0.4216376 Car 0 Hatchback Blue
230 24 Car 0 1 -1.103039 157 185 306 257 1.537844 1.44926 3.58668 -8.755448 1.427976 16.56933 -1.589158 -0.002568427 0.03144631 0 0.5084825 Car 0 SUV Silver
230 25 DontCare 0 1 -1.3079 321 150 432 236 1.913213 2.57822 6.525371 -8.19984 1.47174 24.93526 -1.625606 -0.001420436 0.03151901 0 0.5385502 Van 0 Firetruck_small_eu Black
230 26 DontCare 0 2 -1.091683 145 182 267 233 1.8 1.44926 3.730441 -12.85387 1.318545 22.69753 -1.606963 -0.002007964 0.03148705 0 0.1022179 Car 0 Hatchback Brown
230 27 DontCare 0 2 -1.34521 395 186 453 222 1.639323 1.483087 3.815009 -8.790018 1.477009 32.50227 -1.609334 -0.001933267 0.03149172 0 0.2998084 Car 0 Hatchback Black
230 29 Car 0 1 -1.405355 454 185 492 211 1.690063 1.60148 3.933402 -9.469316 1.499924 46.56898 -1.60596 -0.002039552 0.03148502 0 0.7095142 Car 0 Hybrid Black
230 33 DontCare 0 2 -1.42748 475 187 503 208 1.512473 1.5 3.239956 -9.730051 1.513628 53.52882 -1.607289 -0.001997702 0.0314877 0 0.2908163 Car 0 Hatchback Black
230 34 DontCare 0 2 -1.483621 503 188 523 203 1.52093 1.432347 3.544397 -10.29513 1.545523 69.31019 -1.63108 -0.001247829 0.03152631 0 0.26 Car 0 Hatchback White
230 36 DontCare 0 2 -1.446438 485 181 518 206 1.987322 2.000083 4.945336 -10.01038 1.527864 60.85346 -1.609478 -0.001928735 0.031492 0 0.4193939 Van 0 Firetruck_small_eu White
230 40 DontCare 0 2 -1.569077 559 190 572 200 1.613953 1.296616 4.393445 -7.433956 1.721575 96.71331 -1.645792 -0.0007837248 0.03154126 0 0.08461538 Car 0 Sedan4Door Black
230 41 DontCare 0 2 -1.506996 525 188 539 199 1.600821 1.3926 3.422673 -11.9644 1.582082 97.59796 -1.628976 -0.001314171 0.03152363 0 0.2922078 Car 0 Hatchback Blue
230 130 DontCare 0 2 -1.178274 282 183 351 220 1.513952 1.5 3.417107 -12.88893 1.342922 30.79723 -1.574634 -0.003025012 0.03140569 0 0.3854289 Car 0 SUV Grey
231 12 Car 0 1 -1.585899 574 189 616 225 1.760446 1.602497 3.840377 -1.264704 1.708099 34.05987 -1.623014 -0.001216014 0.0308364 0 0.7929894 Car 1 Hybrid Silver
231 21 Car 0 1 -1.184875 188 198 417 332 1.504017 1.390063 3.400632 -3.932664 1.556633 9.469844 -1.578487 -0.002587839 0.03075169 0 0.5892264 Car 1 Hatchback Silver
231 22 DontCare 2 2 -0.8163581 0 187 110 312 1.622408 1.432345 4.077164 -8.04598 1.42681 8.274125 -1.587778 -0.00230194 0.03077441 0.7878546 0.4042909 Car 0 Hatchback Blue
231 23 DontCare 2 2 -0.8173046 0 183 41 253 1.495559 1.390063 4.04334 -12.95814 1.289986 13.29462 -1.589887 -0.002237011 0.03077919 0.9298229 0.02961672 Car 1 Hatchback Black
231 24 Car 0 1 -1.080274 130 185 292 261 1.537844 1.44926 3.58668 -8.719511 1.427088 15.70349 -1.587146 -0.00232138 0.03077295 0 0.4951267 Car 0 SUV Silver
231 25 DontCare 0 1 -1.297204 310 149 428 238 1.913213 2.57822 6.525371 -8.147059 1.468311 24.0683 -1.623595 -0.001198093 0.03083709 0 0.5497048 Van 0 Firetruck_small_eu Black
231 26 DontCare 0 2 -1.074634 127 182 256 235 1.8 1.44926 3.730441 -12.80568 1.318808 21.83989 -1.604952 -0.001772947 0.0308094 0 0.04841305 Car 0 Hatchback Brown
231 27 DontCare 0 2 -1.338311 390 186 450 223 1.639323 1.483087 3.815009 -8.722024 1.472011 31.63648 -1.607323 -0.001699857 0.03081351 0 0.3184685 Car 0 Hatchback Black
231 29 Car 0 1 -1.401674 452 185 491 212 1.690063 1.60148 3.933402 -9.37303 1.491732 45.70454 -1.603948 -0.001803855 0.0308076 0 0.6961064 Car 0 Hybrid Black
231 33 DontCare 0 2 -1.424609 474 187 503 208 1.512473 1.5 3.239956 -9.619764 1.503806 52.66489 -1.605277 -0.001762906 0.03080997 0 0.2906404 Car 0 Hatchback Black
231 34 DontCare 0 2 -1.481808 503 188 524 203 1.52093 1.432347 3.544397 -10.1531 1.531986 68.44736 -1.629069 -0.001029223 0.03084319 0 0.2571429 Car 0 Hatchback White
231 36 DontCare 0 2 -1.444151 485 180 518 206 1.987322 2.000083 4.945336 -9.885365 1.51633 59.99007 -1.607467 -0.001695422 0.03081376 0 0.4312354 Van 0 Firetruck_small_eu White
231 40 DontCare 0 2 -1.56842 560 189 573 200 1.613953 1.296616 4.393445 -7.236732 1.699016 95.84472 -1.643782 -0.0005751923 0.03085499 0 0.09090909 Car 0 Sedan4Door Black
231 41 DontCare 0 2 -1.505938 526 188 540 199 1.600821 1.3926 3.422673 -11.76548 1.562324 96.73844 -1.626965 -0.001094128 0.03084096 0 0.2987013 Car 0 Hatchback Blue
231 130 DontCare 0 2 -1.167923 273 182 345 221 1.513952 1.5 3.417107 -12.82445 1.341108 29.93965 -1.572622 -0.002768215 0.03073598 0 0.366453 Car 0 SUV Grey
232 12 Car 0 1 -1.590486 575 188 617 225 1.760446 1.602497 3.840377 -1.236561 1.689822 34.28994 -1.626532 -0.000527082 0.03100644 0 0.7625483 Car 1 Hybrid Silver
232 21 Car 0 1 -1.163709 156 198 407 342 1.504017 1.390063 3.400632 -3.913282 1.549797 8.909156 -1.577581 -0.002044107 0.0309435 0 0.5881474 Car 1 Hatchback Silver
232 22 DontCare 2 2 -0.7651162 0 188 69 311 1.622408 1.432345 4.077164 -8.024211 1.419394 7.482663 -1.585423 -0.001801305 0.03095858 0.9302151 0.2858489 Car 0 Hatchback Blue
232 24 Car 0 1 -1.057686 102 185 278 265 1.537844 1.44926 3.58668 -8.680247 1.415847 14.91359 -1.584792 -0.001820863 0.03095744 0 0.4729403 Car 0 SUV Silver
232 25 DontCare 0 1 -1.28682 300 147 424 240 1.913213 2.57822 6.525371 -8.088107 1.453019 23.27705 -1.621241 -0.0006911839 0.03100322 0 0.5661637 Van 0 Firetruck_small_eu Black
232 26 DontCare 0 2 -1.05813 108 181 246 236 1.8 1.44926 3.730441 -12.75193 1.303727 21.05954 -1.602597 -0.001269224 0.03098495 0 0.006060606 Car 0 Hatchback Brown
232 27 DontCare 0 2 -1.331713 385 186 448 223 1.639323 1.483087 3.815009 -8.645252 1.452844 30.84657 -1.604969 -0.00119572 0.03098787 0 0.3333333 Car 0 Hatchback Black
232 29 Car 0 1 -1.398214 451 184 491 212 1.690063 1.60148 3.933402 -9.263136 1.465441 44.91612 -1.601594 -0.00130031 0.03098366 0 0.6803571 Car 0 Hybrid Black
232 33 DontCare 0 2 -1.421926 474 186 503 208 1.512473 1.5 3.239956 -9.493486 1.474005 51.87704 -1.602923 -0.001259127 0.03098536 0 0.2931034 Car 0 Hatchback Black
232 34 DontCare 0 2 -1.48013 504 187 524 203 1.52093 1.432347 3.544397 -9.989664 1.494232 67.66074 -1.626715 -0.000521414 0.03100654 0 0.253125 Car 0 Hatchback White
232 36 DontCare 0 1 -1.442024 485 180 518 206 1.987322 2.000083 4.945336 -9.741838 1.482834 59.20284 -1.605113 -0.00119126 0.03098804 0 0.4475524 Van 0 Firetruck_small_eu White
232 40 DontCare 0 2 -1.567823 561 189 574 200 1.613953 1.296616 4.393445 -7.008831 1.648196 95.05122 -1.641427 -6.503332e-05 0.03101085 0 0.1118881 Car 0 Sedan4Door Black
232 41 DontCare 0 2 -1.504969 527 187 541 198 1.600821 1.3926 3.422673 -11.53543 1.510186 95.95554 -1.624611 -0.0005866644 0.03100538 0 0.2922078 Car 0 Hatchback Blue
232 130 DontCare 0 2 -1.158018 265 182 340 222 1.513952 1.5 3.417107 -12.75163 1.321994 29.15933 -1.570268 -0.002270428 0.03092772 0 0.351 Car 0 SUV Grey
233 12 Car 0 1 -1.590172 577 189 618 225 1.760446 1.602497 3.840377 -1.174767 1.697149 34.43761 -1.624272 -0.0007640115 0.03007776 0 0.7899729 Car 1 Hybrid Silver
233 21 Car 0 1 -1.140233 120 199 396 355 1.504017 1.390063 3.400632 -3.894256 1.553697 8.348454 -1.576693 -0.002194097 0.03000738 0 0.5872817 Car 1 Hatchback Silver
233 24 Car 0 1 -1.030478 68 185 261 271 1.537844 1.44926 3.58668 -8.641287 1.424754 14.03465 -1.58237 -0.002023671 0.03001935 0 0.4547536 Car 0 SUV Silver
233 25 DontCare 0 1 -1.274605 287 145 419 242 1.913213 2.57822 6.525371 -8.028873 1.462955 22.39664 -1.61882 -0.0009280435 0.03007315 0 0.5797407 Van 0 Firetruck_small_eu Black
233 26 DontCare 0 2 -1.038763 86 181 232 239 1.8 1.44926 3.730441 -12.69819 1.31763 20.19045 -1.600176 -0.001488703 0.03005062 0 0.0002361833 Car 0 Hatchback Brown
233 27 DontCare 0 2 -1.324076 380 186 445 225 1.639323 1.483087 3.815009 -8.567696 1.464739 29.96748 -1.602547 -0.001417414 0.03005407 0 0.3400394 Car 0 Hatchback Black
233 29 Car 0 1 -1.394282 449 184 490 212 1.690063 1.60148 3.933402 -9.151512 1.480587 44.03849 -1.599173 -0.00151885 0.03004911 0 0.6925087 Car 0 Hybrid Black
233 33 DontCare 0 2 -1.418897 473 186 503 209 1.512473 1.5 3.239956 -9.365007 1.490687 50.99995 -1.600502 -0.001478909 0.0300511 0 0.2942029 Car 0 Hatchback Black
233 34 DontCare 0 2 -1.478257 504 187 525 204 1.52093 1.432347 3.544397 -9.822964 1.514374 66.7848 -1.624294 -0.0007633605 0.03007778 0 0.2352941 Car 0 Hatchback White
233 36 DontCare 0 1 -1.439636 484 180 518 206 1.987322 2.000083 4.945336 -9.595621 1.501139 58.32632 -1.602691 -0.001413088 0.03005427 0 0.4468326 Van 0 Firetruck_small_eu White
233 40 DontCare 0 2 -1.567177 562 189 576 200 1.613953 1.296616 4.393445 -6.7757 1.670729 94.16796 -1.639007 -0.000320618 0.03008575 0 0.1493506 Car 0 Sedan4Door Black
233 41 DontCare 0 2 -1.503899 528 188 542 199 1.600821 1.3926 3.422673 -11.30023 1.537149 95.08325 -1.62219 -0.0008266551 0.03007611 0 0.2662338 Car 0 Hatchback Blue
233 130 DontCare 0 2 -1.146531 255 182 334 223 1.513952 1.5 3.417107 -12.67827 1.337433 28.29022 -1.567845 -0.002459591 0.02998679 0 0.3275702 Car 0 SUV Grey
234 12 Car 0 1 -1.589827 578 188 620 224 1.760446 1.602497 3.840377 -1.113241 1.692853 34.58546 -1.622004 -0.0006377511 0.03041145 0 0.771164 Car 1 Hybrid Silver
234 21 Car 0 1 -1.114096 76 199 385 370 1.504017 1.390063 3.400632 -3.874976 1.550245 7.787771 -1.5758 -0.002042145 0.03034953 0 0.5776604 Car 1 Hatchback Silver
234 24 DontCare 0 2 -1.003209 31 185 243 277 1.537844 1.44926 3.58668 -8.60969 1.418489 13.22739 -1.580216 -0.001908059 0.03035825 0 0.4318089 Car 0 SUV Silver
234 25 DontCare 0 1 -1.262624 275 143 414 244 1.913213 2.57822 6.525371 -7.97927 1.455965 21.58805 -1.616665 -0.000800158 0.03040761 0 0.5992592 Van 0 Firetruck_small_eu Black
234 26 DontCare 0 2 -1.019889 64 181 219 241 1.8 1.44926 3.730441 -12.65328 1.309298 19.39192 -1.598021 -0.001367075 0.03038741 0 0.002258065 Car 0 Hatchback Brown
234 27 DontCare 0 2 -1.316701 374 186 442 226 1.639323 1.483087 3.815009 -8.501775 1.456721 29.16004 -1.600393 -0.001294987 0.03039056 0 0.3496324 Car 0 Hatchback Black
234 29 Car 0 1 -1.390547 448 184 490 213 1.690063 1.60148 3.933402 -9.055273 1.470798 43.23228 -1.597018 -0.001397562 0.03038602 0 0.6871921 Car 0 Hybrid Black
234 33 DontCare 0 2 -1.416035 472 186 502 209 1.512473 1.5 3.239956 -9.253769 1.480048 50.19418 -1.598347 -0.001357172 0.03038785 0 0.3130435 Car 0 Hatchback Black
234 34 DontCare 0 2 -1.476501 504 187 525 204 1.52093 1.432347 3.544397 -9.677713 1.501816 65.97998 -1.622139 -0.0006336468 0.03041154 0 0.2408964 Car 0 Hatchback White
234 36 DontCare 0 1 -1.437388 484 180 519 206 1.987322 2.000083 4.945336 -9.468596 1.489604 57.52103 -1.600536 -0.001290613 0.03039075 0 0.4516484 Van 0 Firetruck_small_eu White
